ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0034612	response to tumor necrosis factor	1/30	243/18986	0.00411522633744856	2.6043895747599453	1.0013502108128673	0.3207342462033389	0.35707643597098343	0.1596991797642524	BRCA1	1
GO:2001234	negative regulation of apoptotic signaling pathway	1/30	244/18986	0.004098360655737705	2.5937158469945354	0.9967595733352401	0.32182147730902655	0.3576436166145196	0.1599528461348842	BRCA1	1
GO:0032944	regulation of mononuclear cell proliferation	1/30	245/18986	0.004081632653061225	2.5831292517006808	0.9921917541926611	0.3229070261128214	0.35820689814307605	0.1602047686618978	ATM	1
GO:0002274	myeloid leukocyte activation	1/30	247/18986	0.004048582995951417	2.56221322537112	0.983123685402728	0.32507308686488956	0.35932185851672616	0.1607034245215525	ATM	1
GO:0050769	positive regulation of neurogenesis	1/30	247/18986	0.004048582995951417	2.56221322537112	0.983123685402728	0.32507308686488956	0.35932185851672616	0.1607034245215525	XRCC2	1
GO:1903320	regulation of protein modification by small protein conjugation or removal	1/30	248/18986	0.004032258064516129	2.5518817204301074	0.9786230006662879	0.3261536038291917	0.3598735842607302	0.1609501788293037	FANCI	1
GO:1901873	regulation of post-translational protein modification	1/30	253/18986	0.003952569169960474	2.5014492753623188	0.9564446380273223	0.3315311545291282	0.36515620045112157	0.16331278074763197	FANCI	1
GO:0031669	cellular response to nutrient levels	1/30	257/18986	0.0038910505836575876	2.4625162127107654	0.9390798762897693	0.33580330348948995	0.36920469779750315	0.16512343426705778	BRIP1	1
GO:0071900	regulation of protein serine/threonine kinase activity	1/30	262/18986	0.003816793893129771	2.4155216284987278	0.9178261287834767	0.3411063851371259	0.37437030567354773	0.16743370528380758	BLM	1
GO:0001894	tissue homeostasis	1/30	270/18986	0.003703703703703704	2.3439506172839506	0.8848125073328479	0.34950628676625217	0.38155977338326297	0.17064912915534078	BARD1	1
GO:0060249	anatomical structure homeostasis	1/30	270/18986	0.003703703703703704	2.3439506172839506	0.8848125073328479	0.34950628676625217	0.38155977338326297	0.17064912915534078	BARD1	1
GO:0070663	regulation of leukocyte proliferation	1/30	270/18986	0.003703703703703704	2.3439506172839506	0.8848125073328479	0.34950628676625217	0.38155977338326297	0.17064912915534078	ATM	1
GO:0032386	regulation of intracellular transport	1/30	272/18986	0.003676470588235294	2.3267156862745098	0.876741535204589	0.35159003240842646	0.3831588557408732	0.17136430415755402	BARD1	1
GO:0051259	protein complex oligomerization	1/30	275/18986	0.0036363636363636364	2.3013333333333335	0.8647667442333891	0.3547035573128916	0.38587258695374327	0.1725779956956627	BLM	1
GO:0071695	anatomical structure maturation	1/30	276/18986	0.0036231884057971015	2.2929951690821255	0.8608096513380543	0.3557381836439596	0.3863191853958088	0.17277773277629063	BRCA2	1
GO:0006650	glycerophospholipid metabolic process	1/30	294/18986	0.003401360544217687	2.152607709750567	0.7923551360125499	0.3740895468734323	0.40553665414125145	0.1813725704262378	ATM	1
GO:0046651	lymphocyte proliferation	1/30	297/18986	0.003367003367003367	2.130864197530864	0.7814266627256309	0.3770985658477761	0.4073717491444562	0.18219329993196492	ATM	1
GO:0051962	positive regulation of nervous system development	1/30	297/18986	0.003367003367003367	2.130864197530864	0.7814266627256309	0.3770985658477761	0.4073717491444562	0.18219329993196492	XRCC2	1
GO:0032943	mononuclear cell proliferation	1/30	305/18986	0.003278688524590164	2.0749726775956283	0.7529044491599685	0.3850544123142703	0.4152416049173054	0.1857130211601927	ATM	1
GO:0006959	humoral immune response	1/30	310/18986	0.0032258064516129032	2.041505376344086	0.7355174970742108	0.3899768395489318	0.41981854553180653	0.1877600161123461	EXO1	1
GO:0034504	protein localization to nucleus	1/30	321/18986	0.003115264797507788	1.971547248182762	0.6983851932944715	0.40067247149924345	0.42983753874875513	0.19224091946419963	BARD1	1
GO:0071375	cellular response to peptide hormone stimulus	1/30	321/18986	0.003115264797507788	1.971547248182762	0.6983851932944715	0.40067247149924345	0.42983753874875513	0.19224091946419963	BRIP1	1
GO:0046394	carboxylic acid biosynthetic process	1/30	331/18986	0.0030211480362537764	1.9119838872104735	0.6658802189022692	0.4102382959519848	0.43933824428075885	0.19649002337529048	BRCA1	1
GO:0016053	organic acid biosynthetic process	1/30	334/18986	0.0029940119760479044	1.894810379241517	0.6563479318140745	0.4130791470554608	0.4416165665411576	0.19750898222995397	BRCA1	1
GO:0048872	homeostasis of number of cells	1/30	339/18986	0.0029498525073746312	1.8668633235004917	0.6406761695334715	0.4177845278113621	0.44457707378324596	0.19883304209674976	FANCC	1
GO:0006913	nucleocytoplasmic transport	1/30	340/18986	0.0029411764705882353	1.861372549019608	0.6375734501023527	0.4187212181189538	0.44457707378324596	0.19883304209674976	BARD1	1
GO:0048545	response to steroid hormone	1/30	340/18986	0.0029411764705882353	1.861372549019608	0.6375734501023527	0.4187212181189538	0.44457707378324596	0.19883304209674976	BRCA1	1
GO:0051169	nuclear transport	1/30	340/18986	0.0029411764705882353	1.861372549019608	0.6375734501023527	0.4187212181189538	0.44457707378324596	0.19883304209674976	BARD1	1
GO:0070661	leukocyte proliferation	1/30	341/18986	0.002932551319648094	1.8559139784946237	0.6344811045416503	0.4196564515983291	0.4448070951016536	0.19893591703381497	ATM	1
GO:0019216	regulation of lipid metabolic process	1/30	344/18986	0.0029069767441860465	1.8397286821705425	0.6252655986096606	0.4224534329291372	0.44700628202245457	0.19991948332948822	BRCA1	1
GO:0051235	maintenance of location	1/30	345/18986	0.002898550724637681	1.8343961352657003	0.6222140395794503	0.42338286094180355	0.4472252404828949	0.20001741050421112	BARD1	1
GO:0062012	regulation of small molecule metabolic process	1/30	348/18986	0.0028735632183908046	1.818582375478927	0.6131192279240759	0.42616247813891306	0.44939450420440746	0.20098759392187593	BRCA1	1
GO:0021700	developmental maturation	1/30	350/18986	0.002857142857142857	1.8081904761904761	0.607105234958496	0.4280083555834522	0.45057342194924643	0.2015148541325598	BRCA2	1
GO:0006402	mRNA catabolic process	1/30	356/18986	0.0028089887640449437	1.7777153558052432	0.5892937346329917	0.4335116145812482	0.4555920024207006	0.2037593684833675	ATM	1
GO:0045765	regulation of angiogenesis	1/30	360/18986	0.002777777777777778	1.7579629629629632	0.5776064230332687	0.4371519812222665	0.458639112502683	0.2051221606805639	BRCA1	1
GO:1901342	regulation of vasculature development	1/30	369/18986	0.0027100271002710027	1.7150858175248418	0.5518347895888349	0.4452603129572411	0.46635555621071445	0.20857326976178542	BRCA1	1
GO:0010506	regulation of autophagy	1/30	373/18986	0.002680965147453083	1.6966934763181414	0.5406056113242972	0.448827663613633	0.46929784421763315	0.20988918124179495	ATM	1
GO:0006644	phospholipid metabolic process	1/30	374/18986	0.00267379679144385	1.6921568627450978	0.537819304251292	0.44971603035148255	0.4694337652404177	0.20994997067975485	ATM	1
GO:0050767	regulation of neurogenesis	1/30	383/18986	0.0026109660574412533	1.6523933855526545	0.5131094595019712	0.4576492914887196	0.4769106253055849	0.21329392816149786	XRCC2	1
GO:0030522	intracellular receptor signaling pathway	1/30	384/18986	0.0026041666666666665	1.6480902777777777	0.5104037737528934	0.4585239096285536	0.47701899169760453	0.21334239404212224	BRCA1	1
GO:0046486	glycerolipid metabolic process	1/30	385/18986	0.0025974025974025974	1.6438095238095238	0.5077058801321326	0.4593971642630631	0.4771255783201947	0.21339006393709925	ATM	1
GO:0031647	regulation of protein stability	1/30	387/18986	0.002583979328165375	1.6353143841515936	0.5023332802346236	0.46113959122304093	0.47813300999507935	0.21384062856679847	CHEK2	1
GO:2001233	regulation of apoptotic signaling pathway	1/30	403/18986	0.0024813895781637717	1.5703887510339125	0.46042419733809703	0.4748849137280827	0.49156147424361746	0.21984638674614634	BRCA1	1
GO:0006631	fatty acid metabolic process	1/30	405/18986	0.0024691358024691358	1.5626337448559668	0.45531433542146793	0.4765790599665317	0.4917230435819764	0.21991864715935683	BRCA1	1
GO:0050678	regulation of epithelial cell proliferation	1/30	406/18986	0.0024630541871921183	1.558784893267652	0.4527697427086534	0.47742415055374443	0.4917230435819764	0.21991864715935683	BRCA2	1
GO:1903311	regulation of mRNA metabolic process	1/30	406/18986	0.0024630541871921183	1.558784893267652	0.4527697427086534	0.47742415055374443	0.4917230435819764	0.21991864715935683	BARD1	1
GO:0001558	regulation of cell growth	1/30	408/18986	0.0024509803921568627	1.551143790849673	0.4477010360412887	0.479110376618042	0.4926400716388173	0.2203287795952877	BRCA1	1
GO:0006401	RNA catabolic process	1/30	412/18986	0.0024271844660194173	1.5360841423948217	0.43764445097407545	0.4824670638658707	0.4952688433382653	0.22150447376577462	ATM	1
GO:0045859	regulation of protein kinase activity	1/30	427/18986	0.00234192037470726	1.4821233411397345	0.40085507589646024	0.4948693966536657	0.5071591995506938	0.22682232715216816	BLM	1
GO:0141188	nucleic acid catabolic process	1/30	441/18986	0.0022675736961451248	1.435071806500378	0.3677556850105492	0.5061853553559933	0.5178987354799336	0.23162548666137664	ATM	1
GO:0043434	response to peptide hormone	1/30	446/18986	0.002242152466367713	1.4189835575485799	0.3562067316165134	0.5101670685367861	0.5202527436973157	0.23267829537011137	BRIP1	1
GO:0051223	regulation of protein transport	1/30	446/18986	0.002242152466367713	1.4189835575485799	0.3562067316165134	0.5101670685367861	0.5202527436973157	0.23267829537011137	BARD1	1
GO:0022411	cellular component disassembly	1/30	450/18986	0.0022222222222222222	1.4063703703703705	0.347066630414594	0.513330076575534	0.5225597372856589	0.2337100772147407	ATR	1
GO:0009410	response to xenobiotic stimulus	1/30	451/18986	0.0022172949002217295	1.403252032520325	0.34479512667615864	0.5141177382988146	0.5225597372856589	0.2337100772147407	ATR	1
GO:0048568	embryonic organ development	1/30	458/18986	0.002183406113537118	1.3818049490538573	0.32904295716205945	0.5195969677528682	0.5272631525229925	0.23581363678861836	PALB2	1
GO:0010720	positive regulation of cell development	1/30	460/18986	0.002173913043478261	1.3757971014492754	0.3245892183660326	0.5211514594914477	0.5279750465224323	0.2361320248880192	XRCC2	1
GO:0072594	establishment of protein localization to organelle	1/30	462/18986	0.0021645021645021645	1.3698412698412699	0.3201559306922668	0.5227010883372338	0.5285978105254	0.23641055040928521	BRCA2	1
GO:0051960	regulation of nervous system development	1/30	463/18986	0.0021598272138228943	1.366882649388049	0.3179468918550246	0.5234740837674801	0.5285978105254	0.23641055040928521	XRCC2	1
GO:0051051	negative regulation of transport	1/30	467/18986	0.0021413276231263384	1.355174875089222	0.309160847333028	0.52655398159048	0.5308418804633666	0.23741419022509208	BARD1	1
GO:0031329	regulation of cellular catabolic process	1/30	472/18986	0.00211864406779661	1.340819209039548	0.29828918801360677	0.5303768018125358	0.5338264070275767	0.23874899251467163	ATM	1
GO:0050673	epithelial cell proliferation	1/30	482/18986	0.002074688796680498	1.3130013831258645	0.27690420059818815	0.5379331283000207	0.5405529324962871	0.24175736969054243	BRCA2	1
GO:0051656	establishment of organelle localization	1/30	488/18986	0.0020491803278688526	1.2968579234972677	0.2642948780907884	0.5424103657702466	0.5441685841357904	0.24337443691473995	ATM	1
GO:0016049	cell growth	1/30	490/18986	0.0020408163265306124	1.2915646258503404	0.26012766446663527	0.5438934372095128	0.5447735236774893	0.24364499060824707	BRCA1	1
GO:0045785	positive regulation of cell adhesion	1/30	499/18986	0.002004008016032064	1.2682698730794923	0.24159143535913588	0.5505099548206862	0.5505099548206862	0.24621055712582343	ATM	1
