sgRNA	Gene	HL60.initial	KBM7.initial	HL60.final	KBM7.final
C3orf70_m184870541	C3orf70	1556.1873202111458	1200.9415225250095	1115.482493316215	1045.0457895701504
C3orf70_m184870547	C3orf70	451.4241253253834	694.3750840424374	539.9168605069187	303.4943458004729
C3orf70_m184870553	C3orf70	722.5670504409491	658.191767007968	714.2717650403655	479.4162122721482
C3orf70_m184870592	C3orf70	155.76295698128243	263.6213098225631	397.96993079381525	174.17429826169175
C3orf70_m184870601	C3orf70	1906.6539734190314	1009.6868467713854	924.2754418761898	779.9979443893152
C3orf70_p184870480	C3orf70	767.2767880929839	694.3750840424374	560.6579643919384	522.5228947850752
C3orf70_p184870499	C3orf70	729.7782984493418	792.5869445645687	1220.4843317341272	986.2109931673716
C3orf72_m138666234	C3orf72	96.63072331246225	280.8514607913581	452.41532849199194	354.1738238899952
C3orf72_m138666240	C3orf72	762.9500392879482	425.58472892923584	734.3647094289782	862.7161729952022
C3orf72_m138666245	C3orf72	239.41343387863782	211.93085691617816	333.1539811531287	267.9604588641411
C3orf72_m138666267	C3orf72	1778.2937588696411	1393.9192133755132	1256.7812635329117	1268.734520448042
C3orf72_m138666286	C3orf72	1067.2647052421205	1328.4446396940923	1520.5821785705057	1105.6281541829128
C3orf72_m138666291	C3orf72	627.3785767301654	503.1204082888132	474.4527513698253	407.7659156628235
C3orf72_m138668368	C3orf72	790.3527817198406	622.0084499734985	709.7346485655174	1550.0930022553903
C3orf72_m138668373	C3orf72	434.11713010524085	465.21407615746426	441.3966170530752	277.8633453873811
C3orf72_p138666192	C3orf72	1312.4471375274725	1020.0249373526624	775.8469171990176	378.0572560931035
C3orf72_p138666276	C3orf72	317.294912369279	680.5909632674014	607.9736076296396	757.2795576595292
C3orf80_m159943473	C3orf80	79.32372809231975	184.3626153661062	230.09662122443714	10.485409259901175
C3orf80_m159943591	C3orf80	1360.0413743828642	1126.8518733591911	825.7551984223463	844.0754454220446
C3orf80_m159943597	C3orf80	1234.5656590368312	1161.312175296781	1258.7257420221322	1052.6185851467458
C3orf80_p159943436	C3orf80	712.4713032291993	758.1266426269788	1221.7806507269408	907.5704237181128
C3orf80_p159943445	C3orf80	462.9621221388117	861.5075484397487	446.58189302433016	987.376038640694
C3orf80_p159943496	C3orf80	402.387638868313	229.16100788497315	313.70919626092274	92.03859239246587
C3orf80_p159943507	C3orf80	0.0	60.305528390782406	38.88956978441191	528.9306448883482
C3orf80_p159943539	C3orf80	2342.2133531259506	1952.1761047644704	1538.082484973491	1759.8011874534138
C3orf80_p159943546	C3orf80	599.9758342982731	1271.585141497069	1230.854883676637	881.3569005683598
C3orf80_p159943577	C3orf80	1648.4912947185726	1764.3674592046052	1739.0119288596193	1266.4044295013975
C4orf17_m100434255	C4orf17	2495.091810903876	2434.6203318907296	3188.9447223217767	1546.5978658354234
C4orf17_m100434291	C4orf17	148.55170897288974	124.0570869753238	254.72668208789804	786.9882172292492
C4orf17_m100434336	C4orf17	197.58819542996014	263.6213098225631	379.17330539801617	266.7954133908188
C4orf17_m100434343	C4orf17	347.58215400452843	871.8456390210256	696.1232991409732	1084.6573356631104
C4orf17_m100434357	C4orf17	791.7950313215191	742.6195067550633	790.1064261199687	729.900989036454
C4orf17_m100443673	C4orf17	1722.046024404178	1623.0802212604865	2149.296890085165	1430.093318503188
C4orf17_p100434262	C4orf17	217.7796898534597	422.13869873547685	243.05981115257444	110.6793199656235
C4orf17_p100434276	C4orf17	1331.1963823492933	1221.6177036875636	2217.353637207886	1962.519099811503
C4orf17_p100434305	C4orf17	282.68092192899405	687.4830236549194	318.2463127357708	612.2313962308964
C4orf17_p100443685	C4orf17	1110.5321932924767	1645.47941751992	1153.7239036042201	1650.869435697774
C4orf19_m37591725	C4orf19	2619.1252766482307	1964.237210442627	2469.4876813101564	1932.8104402417832
C4orf19_m37591737	C4orf19	90.86172490574809	17.230150968794973	12.963189928137304	0.0
C4orf19_m37591743	C4orf19	907.1749994558023	1169.9272507811786	1201.0395468419213	1380.578885886988
C4orf19_m37591844	C4orf19	327.39065958102884	282.57447588823754	436.85950057822714	283.6885727539929
C4orf19_m37591896	C4orf19	905.7327498541238	1152.6970998123836	953.4426192144987	1326.4042713774986
C4orf19_p37591805	C4orf19	891.3102538373385	1673.0476590699918	965.7576496462292	1937.4706221350725
C4orf19_p37591861	C4orf19	1214.3741646133317	1051.0392090964933	1162.1499770575094	1507.5688424791244
C4orf19_p37591876	C4orf19	804.775277736626	911.474986249254	554.8245289242766	848.1531045786728
C4orf19_p37591888	C4orf19	513.4408581975606	468.66010635122325	554.1763694278698	756.6970349228682
C4orf19_p37591899	C4orf19	799.0062793299118	503.1204082888132	644.2705394284241	493.3967579520164
C4orf21_m113541223	C4orf21	1274.9486478838303	1600.681025001053	1433.080646555579	1423.1030456632539
C4orf21_m113541272	C4orf21	996.5944747598719	1499.0231342851625	1444.0993579944957	767.1824441827692
C4orf21_m113541281	C4orf21	227.8754370652095	180.91658517234723	709.0864890691105	506.2122581585623
C4orf21_m113541294	C4orf21	1283.6021454939016	1126.8518733591911	1696.881561593173	929.1237649745764
C4orf21_m113541338	C4orf21	390.8496420548846	637.515585845414	765.4763652565078	210.29070793468466
C4orf21_m113544974	C4orf21	814.8710249483757	354.9411099571764	588.5288227374336	784.6581262826046
C4orf21_m113545001	C4orf21	1435.0383536701484	970.057499543157	1083.0745184958719	1198.2492693120398
C4orf21_m113553095	C4orf21	262.48942750549446	361.83317034469445	510.1015236722029	203.30043509475055
C4orf21_p113541253	C4orf21	708.1445544241636	1502.4691644789216	676.6785142487673	429.319256919287
C4orf21_p113541317	C4orf21	644.6855719503079	1194.0494621374917	1011.7769738911165	756.114512186207
C4orf22_m81256950	C4orf22	292.7766691407438	387.6783967978869	713.6236055439585	526.6005539417034
C4orf22_m81256980	C4orf22	633.1475751368796	1283.6462471752254	953.4426192144987	922.1334921346422
C4orf22_m81256993	C4orf22	1714.8347763957854	1912.546757536242	1711.141070514124	1786.5972333398279
C4orf22_m81283917	C4orf22	480.2691173589542	489.3362875137772	425.19262964290357	579.0276002412094
C4orf22_p81256909	C4orf22	605.7448327049873	520.3505592576082	484.82330331233516	697.2797157834282
C4orf22_p81256915	C4orf22	1424.9426064583986	2127.923644646179	1263.2628584969802	1261.161724871447
C4orf22_p81256972	C4orf22	0.0	49.96743780950542	197.040486907687	20.388295783141174
C4orf22_p81257008	C4orf22	1460.998846500362	1502.4691644789216	1398.0800337496082	1363.6857265238139
C4orf22_p81283897	C4orf22	106.72647052421205	139.56422284723928	0.0	5.2427046299505875
C4orf22_p81283909	C4orf22	0.0	0.0	159.44723611608885	230.67900371782585
C4orf27_m170650772	C4orf27	36.05624004196353	294.635581566394	311.1165582752953	212.62079888132936
C4orf27_m170652979	C4orf27	2022.0339415533147	3042.8446610891924	2527.1738764903675	2394.750970414096
C4orf27_m170658872	C4orf27	1846.0794901485326	2059.003040770999	2781.9005585782656	2022.5189416876044
C4orf27_m170663159	C4orf27	1124.954689309262	796.0329747583278	793.9953830984099	1466.209728176181
C4orf27_m170671725	C4orf27	608.6293319083444	673.6989028798835	793.347223602003	1073.0068809298868
C4orf27_m170671842	C4orf27	230.75993626856658	480.7212120293797	872.4226821636406	616.3090553875246
C4orf27_m170678991	C4orf27	872.5610090155174	866.6765937303871	769.365322234949	469.5133257489082
C4orf27_m170679004	C4orf27	1247.545905451938	656.4687519110885	808.9030515157677	571.454804664614
C4orf27_m170679014	C4orf27	1507.1508337540754	1387.0271529879954	1074.0002855461757	1097.4728358696564
C4orf27_p170658810	C4orf27	814.8710249483757	935.597197605567	856.8668542498758	506.2122581585623
C4orf29_m128905538	C4orf29	1026.8817163951212	889.0757899898206	911.3122519480524	810.2891266956964
C4orf29_m128910926	C4orf29	1013.9014699800144	1082.0534808403243	953.4426192144987	619.2216690708304
C4orf29_m128910944	C4orf29	617.2828295184156	746.0655369488223	309.82023928248157	696.697193046767
C4orf29_m128910956	C4orf29	1354.27237597615	754.6806124332198	920.3864848977486	671.0661926336752
C4orf29_p128904120	C4orf29	158.6474561846395	558.2568913889571	251.4858846058637	91.4560696558047
C4orf29_p128905497	C4orf29	1114.8589420975122	516.9045290638492	690.9380231697183	1283.8801116012328
C4orf29_p128905504	C4orf29	800.4485289315903	618.5624197797396	1052.611022164749	1484.8504557493386
C4orf29_p128905523	C4orf29	2656.623766291873	2169.276006971287	2420.227559583235	2484.4594718599174
C4orf29_p128905556	C4orf29	535.0746022227388	646.1306613298115	796.5880210840373	1331.064453270788
C4orf29_p128910887	C4orf29	1733.5840212176065	1511.084239963319	1366.9683779220786	2196.110717212635
C4orf32_m113107871	C4orf32	245.18243228535198	541.0267404201621	757.6984512996254	851.6482409986398
C4orf32_m113107884	C4orf32	376.42714603809924	303.2506570507915	346.117171081266	341.3583236834494
C4orf32_m113107940	C4orf32	957.6537355145513	561.7029215827162	998.1656244665725	520.7753265750916
C4orf32_p113066727	C4orf32	801.8907785332689	489.3362875137772	714.2717650403655	551.649031618134
C4orf32_p113066820	C4orf32	770.1612872963409	356.66412505405594	323.43158870702575	219.0285489846023
C4orf32_p113066867	C4orf32	353.3511524112426	727.1123708831478	904.1824974875769	410.6785293461293
C4orf32_p113107854	C4orf32	1608.1083058715733	2238.196610846467	2213.4646802294446	2155.3341256463527
C4orf32_p113107862	C4orf32	843.7160169819465	842.5543823740742	1061.6852551144452	947.764492547734
C4orf32_p113108010	C4orf32	243.74018268367345	723.6663406893889	707.14201057989	1601.9375258182351
C4orf32_p113108025	C4orf32	341.8131555978142	398.0164873791639	244.3561301453882	529.5131676250094
C4orf33_m130023804	C4orf33	285.56542113235116	354.9411099571764	259.2637985627461	182.9121393116094
C4orf33_m130023819	C4orf33	132.68696335442579	539.3037253232826	727.8831144649097	300.581732117167
C4orf33_m130023840	C4orf33	171.62770259974639	468.66010635122325	255.3748415843049	457.2803482790234
C4orf33_m130023921	C4orf33	553.8238470445598	949.381318380603	946.3128647540232	1701.5489137872962
C4orf33_m130030464	C4orf33	93.74622410910517	716.7742803018708	1005.9435384234548	680.386556420254
C4orf33_m130030639	C4orf33	673.5305639838787	1150.9740847155042	670.1969192846987	999.0264933739174
C4orf33_p130023808	C4orf33	1074.4759532505132	985.5646354150724	1447.34015547653	779.9979443893152
C4orf33_p130023828	C4orf33	734.1050472543774	880.4607145054231	900.2935405091358	701.9398976767176
C4orf33_p130023924	C4orf33	910.0594986591594	1071.7153902590474	1445.3956769873093	1428.3457502932044
C4orf33_p130030487	C4orf33	1140.819434927726	1071.7153902590474	708.4383295727037	614.561487177541
C4orf36_m87809335	C4orf36	158.6474561846395	318.757792922707	257.9674795699324	330.8729144235482
C4orf36_m87809354	C4orf36	941.7889898960873	466.9370912543438	456.3042854704331	502.7171217385952
C4orf36_m87809391	C4orf36	223.54868826017386	341.1569891821405	230.09662122443714	0.0
C4orf36_m87812665	C4orf36	826.4090217618041	544.4727706139212	814.0883274870228	719.998102513214
C4orf36_p87809357	C4orf36	1210.047415808296	1040.7011185152164	553.5282099314629	874.949150465087
C4orf36_p87809364	C4orf36	799.0062793299118	932.151167411808	429.08158662134474	1015.3371300004304
C4orf36_p87809370	C4orf36	933.1354922860161	553.0878460983187	736.3091879181989	777.6678534426704
C4orf36_p87809398	C4orf36	1430.7116048651128	947.6583032837235	799.1806590696648	1145.8222230125339
C4orf36_p87809409	C4orf36	1557.6295698128245	1192.326447040612	1184.8355594317495	1473.7825237527763
C4orf36_p87812652	C4orf36	595.6490854932375	458.3220157699463	257.9674795699324	478.2511667988258
C4orf3_m120221600	C4orf3	1587.9168114480738	1459.3937870569341	1502.4337126711137	1458.6369325995856
C4orf3_m120221621	C4orf3	866.7920106088033	425.58472892923584	392.13649532615347	178.83448015498115
C4orf3_m120221626	C4orf3	774.4880361013766	1128.5748884560708	808.9030515157677	874.949150465087
C4orf3_m120221637	C4orf3	874.0032586171959	416.96965344483834	300.0978468363786	411.8435748194517
C4orf3_m120221642	C4orf3	1866.2709845720321	1088.9455412278423	1457.062547922633	1082.909767453127
C4orf3_m120221647	C4orf3	889.8680042356599	1056.2082543871318	1118.0751313018425	889.5122188816164
C4orf3_m120221655	C4orf3	473.0578693505615	466.9370912543438	391.4883358297466	298.8341639071835
C4orf3_m120221664	C4orf3	621.6095783234512	168.85547949419075	679.2711522343948	245.24207213435525
C4orf3_m120221673	C4orf3	816.3132745500543	754.6806124332198	364.9137964770651	478.2511667988258
C4orf3_m120221683	C4orf3	467.2888709438473	765.0187030144967	762.2355677744735	770.6775806027364
C4orf45_m159894252	C4orf45	669.2038151788431	1014.8558920620239	738.9018259038263	1008.3468571604963
C4orf45_m159894293	C4orf45	406.7143876733486	618.5624197797396	449.82269050636444	668.1535789503693
C4orf45_m159894356	C4orf45	686.5108103989855	646.1306613298115	363.61747748425137	182.3296165749482
C4orf45_m159894394	C4orf45	2056.6479319935997	1867.7483650173751	1449.9327934621574	1569.8987753018703
C4orf45_m159894408	C4orf45	256.7204290987803	846.0004125678331	488.7122602907764	901.745196351501
C4orf45_m159894448	C4orf45	366.3313988263494	108.54995110340833	138.0579727346623	230.67900371782585
C4orf45_p159894326	C4orf45	451.4241253253834	1009.6868467713854	958.6278951857537	1240.1909063516446
C4orf45_p159894438	C4orf45	44.709737652034775	141.28723794411877	6.481594964068652	440.9697116525105
C4orf45_p159956201	C4orf45	814.8710249483757	687.4830236549194	1123.2604072730974	1039.2205622035387
C4orf45_p159956227	C4orf45	1028.3239659967999	566.8719668733546	624.825754536218	325.0476870569364
C4orf48_m2044107	C4orf48	158.6474561846395	158.51738891291376	28.51901784190207	156.69861616185645
C4orf48_m2044181	C4orf48	749.9697928728414	883.9067446991821	852.3297377750278	1021.7448801037034
C4orf48_m2044466	C4orf48	524.9788550109889	308.41970234143	799.8288185660716	797.4736264891504
C4orf48_m2044484	C4orf48	584.1110886798092	622.0084499734985	694.8269801481595	618.0566235975082
C4orf48_m2044489	C4orf48	894.1947530406954	999.3487561901085	639.085263457169	707.7651250433292
C4orf48_p2044131	C4orf48	1644.1645459135368	1445.6096662818982	1221.7806507269408	1864.6552800524255
C4orf48_p2044140	C4orf48	1.442249601678541	124.0570869753238	84.90889402929935	66.99011471603528
C4orf48_p2044148	C4orf48	282.68092192899405	1059.6542845808908	448.5263715135507	1248.928747401562
C4orf48_p2044493	C4orf48	755.7387912795556	1371.5200171160798	1024.092004322847	749.1242393462728
C4orf48_p2044501	C4orf48	1071.591454047156	885.6297597960616	873.7190011564543	913.9781738213858
C4orf6_m5527057	C4orf6	519.2098566042748	523.7965894513671	705.8456915870762	491.6491897420329
C4orf6_m5527067	C4orf6	636.0320743402366	485.89025732001824	672.7895572703261	549.3189406714894
C4orf6_m5527128	C4orf6	486.03811576566835	125.7801020722033	315.65367475014335	430.4843023926093
C4orf6_m5527173	C4orf6	49.036486457070396	155.07135871915474	76.4828205760101	69.90272839934117
C4orf6_m5527974	C4orf6	275.46967392060134	342.88000427901994	215.18895280707926	491.6491897420329
C4orf6_m5527990	C4orf6	1393.2131152214706	1073.4384053559268	1551.6938343980353	1419.0253865066256
C4orf6_m5528013	C4orf6	1714.8347763957854	1514.5302701570781	1359.1904639651964	1843.101938795962
C4orf6_m5528029	C4orf6	447.0973765203477	141.28723794411877	364.26563698065826	530.0956903616704
C4orf6_p5527178	C4orf6	569.6885926630238	951.1043334774824	763.5318867672872	2067.373192410515
C4orf6_p5527187	C4orf6	356.23565161459965	530.6886498388851	779.087714681052	445.6298935457999
C5orf15_m133304138	C5orf15	323.06391077599324	118.8880416846853	232.04109971365776	136.89284311537645
C5orf15_m133304172	C5orf15	946.115738701123	696.0980991393169	790.1064261199687	1153.9775413257903
C5orf15_m133304195	C5orf15	572.5730918663808	580.6560876483906	609.9180861188602	782.910558072621
C5orf15_m133304214	C5orf15	1311.0048879257938	1755.7523837202077	1484.2852467717214	1140.5795183825833
C5orf15_m133304219	C5orf15	1367.2526223912569	1924.6078632143985	2995.793192392531	1900.7716897254186
C5orf15_m133304247	C5orf15	731.2205480510204	718.4972953987503	932.7015153294791	652.4254650605176
C5orf15_m133304254	C5orf15	323.06391077599324	647.853676426691	277.4122644621383	167.1840254217576
C5orf15_p133304128	C5orf15	188.9346978198889	68.92060387517989	267.04171251962845	382.1349152497317
C5orf15_p133304142	C5orf15	310.08366436088636	661.6377972017269	288.43097590105504	344.2709373667552
C5orf15_p133304197	C5orf15	910.0594986591594	592.7171933265471	1600.3057966285503	306.9894822204399
C5orf22_m31532544	C5orf22	773.045786499698	821.8782012115201	939.8312697899546	982.1333340107434
C5orf22_m31534398	C5orf22	599.9758342982731	172.30150968794973	306.5794418004472	535.338394991621
C5orf22_m31534462	C5orf22	673.5305639838787	446.2609100917898	865.9410871995719	531.2607358349928
C5orf22_m31534467	C5orf22	1220.1431630200457	744.3425218519428	980.0171585671802	1317.0839075909198
C5orf22_p31532496	C5orf22	474.50011895224003	532.4116649357646	814.7364869834296	426.4066432359811
C5orf22_p31532512	C5orf22	579.7843398747735	644.4076462329319	474.4527513698253	461.3580074356517
C5orf22_p31532546	C5orf22	452.8663749270619	313.58874763206853	250.18956561304998	374.5621196731364
C5orf22_p31532555	C5orf22	1398.9821136281848	811.5401106302432	502.9717692117274	828.929854268854
C5orf22_p31534376	C5orf22	281.2386723273155	460.04503086682575	389.543857340526	365.2417558865576
C5orf22_p31534384	C5orf22	0.0	31.01427174383095	97.87208395743664	85.04831955253175
C5orf24_m134190602	C5orf24	748.5275432711628	771.9107634020148	583.3435467661786	934.948992341188
C5orf24_m134190609	C5orf24	2340.7711035242723	2298.5021392372496	2567.359765267593	2765.2354309306043
C5orf24_m134190635	C5orf24	1596.570309058145	2083.1252521273123	1578.2683737507168	2162.3243984862866
C5orf24_m134190644	C5orf24	1466.7678449070763	1168.2042356842992	1680.0294146865947	1140.5795183825833
C5orf24_m134190652	C5orf24	760.0655400845911	306.6966872445505	458.24876395965373	393.202847246294
C5orf24_m134190666	C5orf24	889.8680042356599	1280.2002169814664	951.4981407252782	1290.2878617045058
C5orf24_m134190699	C5orf24	535.0746022227388	382.50935150724837	353.2469255417415	423.4940295526752
C5orf24_m134190721	C5orf24	279.796422725637	704.7131746237144	466.0266779165361	440.3871889158493
C5orf24_m134190733	C5orf24	304.3146659541722	339.43397408526096	242.41165165616758	499.22198531862813
C5orf24_p134190614	C5orf24	1501.3818353473614	1311.2144887252973	1433.7288060519859	1456.8893643896022
C5orf28_m43453841	C5orf28	773.045786499698	818.4321710177612	1081.778199503058	923.8810603446258
C5orf28_m43453865	C5orf28	548.0548486378456	1521.4223305445962	1026.6846423084744	1279.2199297079433
C5orf28_m43453875	C5orf28	1613.8773042782875	1211.2796131062867	1589.9352446860403	1343.2974307406728
C5orf28_m43453885	C5orf28	1531.6690769826107	1640.3103722292815	1256.1331040365048	1776.1118240799267
C5orf28_m43453892	C5orf28	1685.9897843622146	1690.2778100387868	2135.685540660621	2487.372085543223
C5orf28_m43453994	C5orf28	576.8998406714164	348.04904956965845	346.117171081266	484.6589169020987
C5orf28_m43454000	C5orf28	212.01069144674554	174.02452478482923	388.24753834771224	189.3198894148823
C5orf28_p43453789	C5orf28	695.1643080090569	665.083827395486	939.1831102935477	616.3090553875246
C5orf28_p43453959	C5orf28	1893.6737270039246	940.7662428962055	1036.4070347545776	1596.1122984516232
C5orf28_p43454025	C5orf28	702.3755560174495	737.4504614644248	660.4745268385957	712.4253069366187
C5orf30_m102611657	C5orf30	2845.5584641117616	3041.1216459923126	3852.660046642407	2327.1783329613995
C5orf30_m102611697	C5orf30	191.81919702324598	255.0062343381656	82.31625604367188	97.28129702241645
C5orf30_m102611723	C5orf30	722.5670504409491	1252.6319754313945	936.5904723079202	1100.9679722896233
C5orf30_m102611748	C5orf30	1612.4350546766088	1244.016899946997	1424.006413605883	1428.9282730298657
C5orf30_m102611762	C5orf30	1107.6476940891196	1101.0066469059987	771.3098007241696	845.823013632028
C5orf30_m102611775	C5orf30	846.6005161853036	721.9433255925094	702.6048941050419	524.2704629950588
C5orf30_m102611781	C5orf30	814.8710249483757	799.4790049520867	700.6604156158213	386.7950971430211
C5orf30_p102611766	C5orf30	901.4060010490882	1132.0209186498298	1104.4637818772983	1108.5407678662186
C5orf30_p102611785	C5orf30	451.4241253253834	970.057499543157	1035.7588752581705	940.1916969711386
C5orf30_p102611797	C5orf30	920.1552458709092	939.043227799326	821.2180819474983	591.260577711094
C5orf34_m43506395	C5orf34	584.1110886798092	468.66010635122325	567.1395593560071	308.1545276937623
C5orf34_m43506429	C5orf34	602.8603335016302	1013.1328769651444	730.4757524505371	817.8619222722916
C5orf34_m43506466	C5orf34	1733.5840212176065	1723.0150968794974	1709.8447515213104	1900.7716897254186
C5orf34_m43509352	C5orf34	4.326748805035623	180.91658517234723	237.87453518131954	142.13554774532705
C5orf34_m43509379	C5orf34	734.1050472543774	811.5401106302432	464.73035892372235	344.8534601034164
C5orf34_p43506418	C5orf34	144.2249601678541	93.04281523149285	221.02238827474105	293.0089365405717
C5orf34_p43506439	C5orf34	135.57146255778287	520.3505592576082	327.9687051818738	431.0668251292705
C5orf34_p43509271	C5orf34	1273.5063982821518	966.611469349398	796.5880210840373	449.7075527024282
C5orf34_p43509283	C5orf34	95.18847371078371	63.7515585845414	407.0441637435114	278.4458681240423
C5orf34_p43509298	C5orf34	970.6339819296581	1130.2979035529502	1376.0426108717747	1201.1618829953456
C5orf38_m2752390	C5orf38	282.68092192899405	506.5664384825722	337.0429381315699	390.2902335629882
C5orf38_m2752410	C5orf38	797.5640297282332	994.1797108994699	1261.9665395041666	1777.8593922899104
C5orf38_m2752436	C5orf38	830.7357705668396	572.0410121639931	397.96993079381525	658.2506924271293
C5orf38_m2752443	C5orf38	944.6734890994444	556.5338762920776	812.1438489978021	978.6381975907763
C5orf38_m2752449	C5orf38	429.79038130020524	334.26492879462245	282.59754043339325	506.2122581585623
C5orf38_p2752371	C5orf38	1244.661406248581	1082.0534808403243	1044.1849487114598	1072.4243581932258
C5orf38_p2752376	C5orf38	1334.0808815526505	906.3059409586156	618.9923190685563	695.5321475734446
C5orf38_p2752401	C5orf38	0.0	220.54593240057565	497.1383337440656	198.64025320146115
C5orf38_p2752416	C5orf38	222.10643865849534	373.89427602285093	906.7751354732044	564.4645318246799
C5orf38_p2752422	C5orf38	5.768998406714164	341.1569891821405	253.4303630950843	457.2803482790234
C5orf42_m37245691	C5orf42	823.524522558447	559.9799064858366	906.1269759767976	668.1535789503693
C5orf42_m37245844	C5orf42	503.34511098581083	237.7760833693706	153.61380064842706	288.9312773839435
C5orf42_m37245888	C5orf42	275.46967392060134	396.29347228228437	469.2674753985704	776.502807969348
C5orf42_m37247721	C5orf42	406.7143876733486	441.0918648011513	565.1950808667865	655.9206014804846
C5orf42_m37247726	C5orf42	1103.320945284084	461.7680459637053	393.4328143189672	1134.1717682793103
C5orf42_m37247731	C5orf42	1293.6978927056514	1026.9169977401805	1184.1873999353427	1469.704864596148
C5orf42_m37247768	C5orf42	343.25540519949277	546.1957857108007	690.2898636733114	672.8137608436588
C5orf42_p37245797	C5orf42	442.7706277153121	659.9147821048474	1420.1174566274417	626.2119419107646
C5orf42_p37245808	C5orf42	1332.638631950972	1311.2144887252973	683.8082687092428	1060.7739034600022
C5orf42_p37245831	C5orf42	1856.1752373602824	1998.697512380217	1942.534010731375	1352.0352717905903
C5orf45_m179268987	C5orf45	1149.4729325377973	1557.6056475790656	968.9984471282635	1229.7054970917434
C5orf45_m179268997	C5orf45	338.92865639445716	279.12844569447856	206.76287935379	405.4358247161788
C5orf45_m179269037	C5orf45	289.89216993738677	420.41568363859733	520.4720756147127	964.657651910908
C5orf45_m179280402	C5orf45	1023.9972171917642	699.544129333076	443.98925503870265	1021.1623573670422
C5orf45_m179285741	C5orf45	82.20822729567685	31.01427174383095	240.467173166947	249.90225402764466
C5orf45_m179285774	C5orf45	814.8710249483757	1025.1939826433008	679.2711522343948	1248.346224664901
C5orf45_p179268989	C5orf45	387.96514285152756	1049.316193999614	1247.7070305832156	880.7743778316986
C5orf45_p179269028	C5orf45	138.45596176113995	351.49507976341744	263.1527555411873	369.3194150431858
C5orf45_p179285720	C5orf45	1266.2951502737592	1221.6177036875636	736.3091879181989	1178.4434962655598
C5orf45_p179285726	C5orf45	1088.8984492672985	1173.3732809749376	651.4002938888996	570.2897591912916
C5orf46_m147281296	C5orf46	1322.5428847392222	926.9821221211695	1087.61163497072	610.4838280209128
C5orf46_m147285996	C5orf46	281.2386723273155	818.4321710177612	375.28434841957494	1022.9099255770258
C5orf46_m147286029	C5orf46	578.342090273095	944.2122730899645	973.5355636031115	1367.180862943781
C5orf46_p147281247	C5orf46	1837.4259925384613	1543.8215268040296	1391.5984387855397	1498.2484786925456
C5orf46_p147281284	C5orf46	186.05019861653182	334.26492879462245	139.354291727476	388.5426653530046
C5orf46_p147281305	C5orf46	2045.1099351801713	1426.6565002162238	1431.7843275627652	2145.4312391231124
C5orf46_p147285983	C5orf46	1599.4548082615022	1523.1453456414756	1632.0656119524865	2178.0525123761386
C5orf46_p147285988	C5orf46	54.805484863784564	160.24040400979325	154.26196014483392	46.60181893289411
C5orf46_p147286009	C5orf46	1511.4775825591112	1262.9700660126714	991.035870006097	1498.8310014292067
C5orf46_p147286021	C5orf46	1049.9577100219778	797.7559898552072	1050.0183841791215	703.687465886701
C5orf47_m173416418	C5orf47	291.3344195390653	323.9268382133455	305.9312823040404	351.8437329433505
C5orf47_p173416253	C5orf47	454.30862452874044	603.055283907824	504.26808820454113	509.7073945785293
C5orf47_p173416261	C5orf47	1106.2054444874411	1271.585141497069	1488.8223632465695	998.4439706372563
C5orf47_p173416308	C5orf47	687.9530600006641	422.13869873547685	309.82023928248157	291.8438910672494
C5orf47_p173416326	C5orf47	1152.3574317411544	659.9147821048474	1816.7910684284432	1574.5589571951598
C5orf47_p173416340	C5orf47	739.8740456610916	541.0267404201621	746.6797398607088	1029.90019841696
C5orf47_p173416350	C5orf47	811.9865257450186	811.5401106302432	1154.372063100627	1149.899882169162
C5orf47_p173416359	C5orf47	360.56240041963525	796.0329747583278	712.3272865511449	633.2022147506988
C5orf47_p173416366	C5orf47	944.6734890994444	1059.6542845808908	961.868692667788	1684.073231687461
C5orf47_p173416408	C5orf47	253.83592989542325	677.1449330736424	679.9193117308016	1062.5214716699857
C5orf48_m125967453	C5orf48	390.8496420548846	613.393374489101	783.6248311559	272.0381180207694
C5orf48_m125967462	C5orf48	324.50616037767173	415.2466383479588	400.5625687794427	1025.2400165236704
C5orf48_m125968288	C5orf48	1005.2479723699431	1181.9883564593351	790.7545856163756	1573.9764344584985
C5orf48_m125971746	C5orf48	279.796422725637	411.80060815419984	333.1539811531287	437.4745752325435
C5orf48_m125971864	C5orf48	1357.156875179507	1350.843835953526	1727.3450579242958	1698.6363001039904
C5orf48_p125967414	C5orf48	970.6339819296581	318.757792922707	1077.8892425246167	948.3470152843952
C5orf48_p125968324	C5orf48	304.3146659541722	237.7760833693706	254.72668208789804	663.4933970570798
C5orf48_p125971717	C5orf48	872.5610090155174	1176.8193111686967	750.5686968391499	877.2792414117316
C5orf48_p125971729	C5orf48	809.1020265416615	322.20382311646597	957.3315761929399	679.8040336835928
C5orf48_p125971780	C5orf48	660.5503175687718	542.7497555170416	383.06226237645734	375.1446424097976
C5orf51_m41904470	C5orf51	409.59888687670565	385.9553817010074	854.2742162642484	514.3675764718188
C5orf51_m41904479	C5orf51	1419.1736080516844	1748.8603233326896	969.6466066246703	1431.2583639765103
C5orf51_m41904533	C5orf51	376.42714603809924	697.8211142361964	957.9797356893467	548.153895198167
C5orf51_m41904560	C5orf51	128.36021454939015	322.20382311646597	307.87576079326095	479.9987350088093
