ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:1905168	positive regulation of double-strand break repair via homologous recombination	1/23	43/18986	0.023255813953488372	19.19716885743175	4.160345221254228	0.05084234328286952	0.15702462175440085	0.113417535015632	BRD8	1
GO:0002209	behavioral defense response	1/23	44/18986	0.022727272727272728	18.76086956521739	4.1076491634288335	0.05199478091706122	0.1592393346689926	0.11501720312330722	BCL2	1
GO:0048821	erythrocyte development	1/23	44/18986	0.022727272727272728	18.76086956521739	4.1076491634288335	0.05199478091706122	0.1592393346689926	0.11501720312330722	BAP1	1
GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	1/23	45/18986	0.022222222222222223	18.343961352657008	4.056661759824559	0.053145880063873	0.1592393346689926	0.11501720312330722	CASC3	1
GO:0001825	blastocyst formation	1/23	45/18986	0.022222222222222223	18.343961352657008	4.056661759824559	0.053145880063873	0.1592393346689926	0.11501720312330722	BYSL	1
GO:0033574	response to testosterone	1/23	45/18986	0.022222222222222223	18.343961352657008	4.056661759824559	0.053145880063873	0.1592393346689926	0.11501720312330722	CAD	1
GO:1901861	regulation of muscle tissue development	1/23	45/18986	0.022222222222222223	18.343961352657008	4.056661759824559	0.053145880063873	0.1592393346689926	0.11501720312330722	BCL2	1
GO:1903214	regulation of protein targeting to mitochondrion	1/23	45/18986	0.022222222222222223	18.343961352657008	4.056661759824559	0.053145880063873	0.1592393346689926	0.11501720312330722	BAP1	1
GO:2001239	regulation of extrinsic apoptotic signaling pathway in absence of ligand	1/23	45/18986	0.022222222222222223	18.343961352657008	4.056661759824559	0.053145880063873	0.1592393346689926	0.11501720312330722	BCL2	1
GO:0030890	positive regulation of B cell proliferation	1/23	46/18986	0.021739130434782608	17.945179584120982	4.007290257598735	0.05429564220729366	0.1620795564775346	0.11706867093022424	BCL2	1
GO:0010830	regulation of myotube differentiation	1/23	47/18986	0.02127659574468085	17.56336725254394	3.9594488285029055	0.055444068829745063	0.1621075101789619	0.11708886164856526	BCL2	1
GO:0030261	chromosome condensation	1/23	47/18986	0.02127659574468085	17.56336725254394	3.9594488285029055	0.055444068829745063	0.1621075101789619	0.11708886164856526	ACIN1	1
GO:0042771	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	1/23	47/18986	0.02127659574468085	17.56336725254394	3.9594488285029055	0.055444068829745063	0.1621075101789619	0.11708886164856526	BCL2	1
GO:0048634	regulation of muscle organ development	1/23	47/18986	0.02127659574468085	17.56336725254394	3.9594488285029055	0.055444068829745063	0.1621075101789619	0.11708886164856526	BCL2	1
GO:2000378	negative regulation of reactive oxygen species metabolic process	1/23	47/18986	0.02127659574468085	17.56336725254394	3.9594488285029055	0.055444068829745063	0.1621075101789619	0.11708886164856526	BCL2	1
GO:0045292	mRNA cis splicing, via spliceosome	1/23	48/18986	0.020833333333333332	17.19746376811594	3.9130579172874524	0.056591161412083535	0.1621075101789619	0.11708886164856526	C9orf78	1
GO:0070849	response to epidermal growth factor	1/23	48/18986	0.020833333333333332	17.19746376811594	3.9130579172874524	0.056591161412083535	0.1621075101789619	0.11708886164856526	CAD	1
